student_id,course_id,enrollment_date
Всеслав,Психология 136,2025-04-29
Всеслав,Экономика 915,2024-07-26
Павел,Химия 735,2024-09-01
Павел,Программирование 589,2025-02-15
Павел,Программирование 465,2024-10-21
Всеслав,Химия 388,2024-08-09
Исидор,Экономика 729,2024-06-22
Исидор,Биология 116,2024-12-14
Исидор,Литература 131,2024-07-06
Ираида,Биология 437,2025-03-06
Ираида,Экономика 219,2025-03-22
Ираида,Психология 450,2024-06-16
Ираида,Химия 909,2024-07-03
Геннадий,История 691,2024-12-20
Геннадий,Математический анализ 263,2024-09-02
Геннадий,Экономика 589,2024-10-11
Вацлав,Экономика 416,2024-10-20
Вацлав,Математический анализ 580,2024-09-04
Вацлав,Химия 459,2024-06-15
Вацлав,Литература 364,2025-03-22
Будимир,Право 516,2024-07-20
Виктор,Химия 492,2024-07-17
Виктор,Экономика 168,2024-07-07
Казимир,Право 313,2025-03-24
Казимир,Литература 730,2024-11-22
Казимир,Право 350,2024-08-29
Казимир,Литература 880,2024-12-04
Стоян,Психология 331,2024-12-17
Стоян,Литература 191,2024-06-24
Стоян,Экономика 416,2024-05-20
Прохор,Программирование 495,2024-10-23
Прохор,Математический анализ 308,2024-10-23
Прохор,Математический анализ 448,2024-06-12
Прохор,История 910,2024-09-13
Прохор,Экономика 166,2024-05-27
Рубен,Химия 459,2024-09-09
Антип,Математический анализ 927,2024-12-25
Антип,Математический анализ 815,2024-10-18
Антип,Право 341,2025-04-27
Антип,Право 313,2024-10-27
Антип,История 924,2025-05-13
Ираклий,Программирование 693,2024-10-20
Ярослав,Программирование 293,2024-06-25
Ярослав,История 571,2024-09-15
Ярослав,Экономика 729,2024-07-19
Ярослав,Литература 555,2024-08-26
Ярослав,Химия 531,2025-01-20
Илья,Математический анализ 776,2025-05-20
Илья,Программирование 394,2025-04-09
Илья,Биология 568,2025-02-04
Викентий,Медицина 651,2024-12-22
Викентий,Психология 245,2025-04-11
Викентий,Медицина 127,2024-07-09
Спартак,Литература 689,2025-02-08
Спартак,Литература 994,2025-01-20
Спартак,Математический анализ 467,2025-02-05
Спартак,Право 314,2024-11-08
Арефий,Биология 839,2024-07-22
Арефий,Экономика 728,2024-10-07
Зинаида,Право 313,2024-06-24
Зинаида,Химия 459,2025-04-11
Зинаида,Медицина 246,2025-02-05
Зинаида,Экономика 589,2025-04-02
Милован,Медицина 127,2025-03-26
Милован,Психология 331,2024-09-03
Любим,Программирование 379,2024-09-12
Любим,Программирование 127,2025-04-21
Ким,Медицина 584,2024-09-20
Ким,Психология 453,2024-10-15
Ким,Право 347,2024-06-17
Ким,Экономика 416,2024-11-18
Феликс,Химия 688,2024-11-07
Тимофей,Биология 536,2024-10-30
Тимофей,Литература 530,2024-11-25
Тимофей,Биология 568,2024-08-22
Евгения,Экономика 728,2024-10-24
Евгения,Право 627,2025-02-01
Евгения,Литература 730,2024-06-28
Евгения,Биология 236,2024-05-21
Евгения,Программирование 728,2024-12-26
Людмила,Программирование 752,2025-04-17
Людмила,Биология 127,2025-01-13
Людмила,Математический анализ 467,2024-11-22
Людмила,Экономика 802,2024-09-08
Капитон,Химия 994,2024-11-15
Капитон,Химия 735,2024-06-30
Селиван,Литература 982,2024-12-01
Олег,Экономика 169,2024-11-02
Олег,Химия 492,2024-11-14
Кондратий,Химия 781,2025-04-11
Кондратий,Экономика 219,2025-03-18
Кондратий,Экономика 169,2024-05-31
Адам,Литература 994,2024-10-27
Адам,Биология 897,2024-06-22
Адам,Психология 983,2024-11-24
Адам,Программирование 522,2024-08-02
Адам,Программирование 251,2024-08-02
Лидия,Психология 389,2024-06-25
Лидия,Программирование 394,2024-10-20
Лидия,Программирование 293,2024-09-30
Лидия,Биология 719,2024-11-01
Иннокентий,Математический анализ 499,2024-07-20
Иннокентий,Литература 468,2024-11-16
Пров,Программирование 656,2025-05-13
Пров,Математический анализ 580,2025-04-13
Пров,Программирование 231,2024-11-14
Леонтий,История 205,2024-07-19
Леонтий,Литература 612,2025-01-23
Анжелика,Психология 558,2024-11-01
Аркадий,Литература 432,2025-01-27
Аркадий,Экономика 974,2024-10-22
Аркадий,Право 314,2024-06-08
Аркадий,Биология 936,2024-08-22
Аркадий,Литература 994,2025-04-25
Алина,Психология 983,2024-12-15
Алина,История 289,2024-06-20
Алина,Право 507,2024-07-14
Аггей,Право 383,2024-11-10
Святополк,Математический анализ 389,2024-09-18
Святополк,Химия 949,2025-03-26
Святополк,Биология 176,2024-08-16
Святополк,Программирование 362,2024-08-26
Эммануил,Программирование 656,2025-01-08
Эммануил,Психология 986,2024-08-18
Эммануил,Литература 912,2024-10-03
Эммануил,Экономика 987,2025-03-29
Силантий,Литература 689,2025-03-23
Силантий,Литература 555,2024-05-23
Феликс,Право 158,2025-03-07
Будимир,Медицина 154,2025-03-15
Будимир,Право 341,2024-07-14
Аристарх,Программирование 687,2025-02-09
Аристарх,История 185,2024-10-10
Аристарх,История 650,2025-05-13
Богдан,Математический анализ 195,2024-12-29
Богдан,Программирование 604,2025-03-22
Богдан,Математический анализ 479,2024-12-01
Богдан,Программирование 752,2024-07-09
Эммануил,Право 966,2025-05-03
Эммануил,Право 523,2025-04-22
Эммануил,Экономика 277,2024-11-26
Эммануил,Программирование 732,2024-06-27
Гаврила,Психология 699,2024-10-21
Гаврила,Химия 909,2025-03-17
Гаврила,Литература 994,2024-12-07
Гаврила,Психология 315,2024-08-18
Платон,Психология 439,2024-09-21
Платон,Математический анализ 815,2025-02-18
